,Stability,Method,Denominator Distance,Explanation Distance
0,136.30429077148438,grad,0.00043259436,0.05896446481347084
1,111.4499740600586,grad,0.0084964745,0.9469318389892578
2,434.06964111328125,grad,0.00011259994,0.048876214772462845
3,2874.607666015625,grad,5.050083e-05,0.14517006278038025
4,160675.71875,grad,0.013502318,2169.49462890625
5,431.57232666015625,grad,1.6741954e-09,7.225364129226364e-07
6,125905.5,grad,0.06589556,8296.61328125
7,2300.340087890625,grad,0.61968094,1425.4769287109375
8,163.45648193359375,grad,0.06594721,10.779499053955078
9,74.85365295410156,grad,0.4836585,36.20360565185547
10,1846.302978515625,grad,0.01678948,30.998464584350586
11,11429.5009765625,grad,0.19214353,2196.104736328125
12,98.55097198486328,grad,0.18940939,18.666479110717773
13,2899.390869140625,grad,0.09415667,272.9969787597656
14,5122.92822265625,grad,0.020017391,102.54766082763672
15,2637.907958984375,grad,0.69607186,1836.173583984375
16,218.38943481445312,grad,0.0223231,4.875129222869873
17,106475.546875,grad,0.0341028,3631.114501953125
18,95.7441635131836,grad,0.00017703061,0.016949648037552834
19,1085.6397705078125,grad,0.0009592081,1.0413545370101929
20,335.15203857421875,grad,0.09615905,32.227901458740234
21,36247.44921875,grad,0.0032997585,119.60783386230469
22,4754.20458984375,grad,0.11007743,523.3306274414062
23,123.12574768066406,grad,0.0011962871,0.14729374647140503
24,210.86477661132812,grad,0.24856627,52.41387176513672
25,8979.2333984375,grad,0.4776073,4288.54736328125
26,734.0784912109375,grad,0.041318428,30.330968856811523
27,2303.5,grad,0.055089053,126.89763641357422
28,3586.519775390625,grad,0.10395421,372.8338317871094
29,300.91241455078125,grad,0.021500522,6.469773769378662
30,1612.5596923828125,grad,0.02267017,36.557003021240234
31,244.30828857421875,grad,0.00019645294,0.047995079308748245
32,11204.4208984375,grad,0.1193655,1337.4212646484375
33,19693.28125,grad,0.2550495,5022.76171875
34,15908.6396484375,grad,0.13148384,2091.72900390625
35,2281.748779296875,grad,0.12451163,284.104248046875
36,1108.0467529296875,grad,0.0001226677,0.13592153787612915
37,450894.625,grad,0.00584552,2635.713623046875
38,460.3165588378906,grad,2.493715e-05,0.011478982865810394
39,317.0870666503906,grad,3.0623763e-05,0.009710399433970451
40,7073.9541015625,grad,0.08960826,633.8847045898438
41,2608.880859375,grad,0.02259359,58.94398498535156
42,1513.4124755859375,grad,1.7264938e-05,0.026128971949219704
